1988,Minnesota,Female,12
1988,Mississippi,Female,33
1988,Missouri,Female,28
1988,Montana,Female,3
1988,Nebraska,Female,9
1988,Nevada,Female,8
1988,New Jersey,Female,50
1988,New Mexico,Female,15
1988,New York,Female,78
1988,North Carolina,Female,60
1988,North Dakota,Female,3
1988,Ohio,Female,66
1988,Oklahoma,Female,29
1988,Oregon,Female,18
1988,Pennsylvania,Female,48
1988,Rhodes Island,Female,3
1988,South Carolina,Female,56
1988,Tennessee,Female,40
1988,Texas,Female,149
1988,Utah,Female,6
1988,Vermont,Female,1
1988,Virginia,Female,62
1988,Washington,Female,26
1988,West Virginia,Female,10
1988,Wisconsin,Female,17
1989,Alabama,Female,52
1989,Alaska,Female,6
1989,Arizona,Female,16
1989,Arkansas,Female,30
1989,California,Female,190
1989,Colorado,Female,17
1989,Connecticut,Female,12
1989,Delaware,Female,4
1989,District of Columbia,Female,3
1989,Georgia,Female,106
1989,Hawaii,Female,4
1989,Idaho,Female,3
1989,Illinois,Female,102
1989,Indiana,Female,17
1989,Iowa,Female,9
1989,Kansas,Female,8
1989,Kentucky,Female,11
1989,Louisiana,Female,60
1989,Maine,Female,5
1989,Maryland,Female,45
1989,Massachusetts,Female,10
1989,Michigan,Female,98
1989,Minnesota,Female,12
1989,Mississippi,Female,34
1989,Missouri,Female,29
1989,Montana,Female,1
1989,Nebraska,Female,4
1989,Nevada,Female,9
1989,New Hampshire,Female,4
1989,New Jersey,Female,26
1989,New Mexico,Female,15
1989,New York,Female,77
1989,North Carolina,Female,68
1989,Ohio,Female,79
1989,Oklahoma,Female,32
1989,Oregon,Female,21
1989,Pennsylvania,Female,62
1989,Rhodes Island,Female,2
1989,South Carolina,Female,51
1989,South Dakota,Female,1
1989,Tennessee,Female,41
1989,Texas,Female,205
1989,Utah,Female,4
1989,Vermont,Female,2
1989,Virginia,Female,62
1989,Washington,Female,21
1989,West Virginia,Female,19
1989,Wisconsin,Female,20
1989,Wyoming,Female,3
1990,Alabama,Female,64
1990,Alaska,Female,7
1990,Arizona,Female,24
1990,Arkansas,Female,33
1990,California,Female,188
1990,Colorado,Female,24
1990,Connecticut,Female,7
1990,Delaware,Female,2
1990,District of Columbia,Female,4
1990,Georgia,Female,81
1990,Hawaii,Female,2
1990,Idaho,Female,4
1990,Illinois,Female,57
1990,Indiana,Female,31
1990,Iowa,Female,8
1990,Kansas,Female,7
1990,Kentucky,Female,24
1990,Louisiana,Female,46
1990,Maine,Female,3
1990,Maryland,Female,47
1990,Massachusetts,Female,5
1990,Michigan,Female,75
1990,Minnesota,Female,5
1990,Mississippi,Female,31
1990,Missouri,Female,35
1990,Nebraska,Female,3
1990,Nevada,Female,7
1990,New Hampshire,Female,1
1990,New Jersey,Female,31
1990,New Mexico,Female,8
1990,New York,Female,84
1990,North Carolina,Female,84
1990,North Dakota,Female,1
1990,Ohio,Female,66
1990,Oklahoma,Female,33
